;Idx,Name,Stdmode,Shape,MagUpID,ItemType,Weight,Anicount,Source,Reserved,Looks,IconEffect,InLooks,InLooksType,InLooksNum,DropLight,DropLightAni,DropSound,DuraMax,Ac,Ac2,Mac,Mac2,Dc,Dc2,Mc,Mc2,Sc,Sc2,Need,NeedLevel,Price,Stock,Shine,Job,NameColor,Smite,DamAdd,DcRedu,McRedu,IgnDef,DamReb,ExpAdd,DropRate,RareAttr,GodAttr,UserAttr,Desc,Effect,EffParam,TipEffect,TimeLimit
539,虎啸腰带,64,0,,,1,0,0,0,360,0,0,0,0,,,new-wupin.ogg,5000,1,5,1,4,2,6,0,0,0,0,0,47,150,100,,,255,0,0,0,0,0,0,0,0,1|14#70#5#11#60,0,0|100#30#1#4#30,,,,,
540,虎啸之靴,62,0,,,1,0,0,0,359,0,0,0,0,,,new-wupin.ogg,5000,1,5,1,4,2,6,0,0,0,0,0,47,150,100,,,255,0,0,0,0,0,0,0,0,1|14#70#5#11#60,0,0|100#30#1#4#30,,,,,
541,虎啸勋章,202,6,,,1,0,0,0,355,0,0,0,0,,,new-shouzhuo.ogg,5000,2,7,2,6,3,7,0,0,0,0,0,47,150,100,,,255,0,0,0,0,0,0,0,0,1|14#70#5#11#60,0,0|100#30#1#4#30,,,,,
542,狂雷头盔,15,0,,,1,0,0,0,367,0,0,0,0,,,new-wupin.ogg,5000,3,9,2,8,5,14,0,0,0,0,0,55,200,100,,,255,0,0,0,0,0,0,0,0,1|14#70#7#14#60,0,0|100#30#1#4#30,,,,,
543,狂雷项链,19,0,,,1,0,0,0,364,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,7,14,0,0,0,0,0,55,200,100,,,255,0,0,0,0,0,0,0,0,1|14#70#7#14#60,0,0|100#30#1#4#30,,,,,
544,狂雷手镯,26,0,,,1,0,0,0,363,0,0,0,0,,,new-shouzhuo.ogg,5000,2,8,2,7,4,9,0,0,0,0,0,55,200,100,,,255,0,0,0,0,0,0,0,0,1|14#70#7#14#60,0,0|100#30#1#4#30,,,,,
545,狂雷戒指,22,0,,,1,0,0,0,362,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,11,19,0,0,0,0,0,55,200,100,,,255,0,0,0,0,0,0,0,0,1|14#70#7#14#60,0,0|100#30#1#4#30,,,,,
546,狂雷腰带,64,0,,,1,0,0,0,366,0,0,0,0,,,new-wupin.ogg,5000,1,6,1,5,2,7,0,0,0,0,0,55,200,100,,,255,0,0,0,0,0,0,0,0,1|14#70#7#14#60,0,0|100#30#1#4#30,,,,,
547,狂雷之靴,62,0,,,1,0,0,0,365,0,0,0,0,,,new-wupin.ogg,5000,1,6,1,5,2,7,0,0,0,0,0,55,200,100,,,255,0,0,0,0,0,0,0,0,1|14#70#7#14#60,0,0|100#30#1#4#30,,,,,
548,狂雷勋章,202,6,,,1,0,0,0,368,0,0,0,0,,,new-shouzhuo.ogg,5000,2,8,2,7,4,9,0,0,0,0,0,55,200,100,,,255,0,0,0,0,0,0,0,0,1|14#70#7#14#60,0,0|100#30#1#4#30,,,,,
549,雷霆头盔,15,0,,,1,0,0,0,375,0,0,0,0,,,new-wupin.ogg,5000,3,10,2,9,7,18,0,0,0,0,0,59,250,100,,,255,0,0,0,0,0,0,0,0,1|14#70#9#17#60,0,0|100#30#1#4#30,,,,,
550,雷霆项链,19,0,,,1,0,0,0,373,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,11,19,0,0,0,0,0,59,250,100,,,255,0,0,0,0,0,0,0,0,1|14#70#9#17#60,0,0|100#30#1#4#30,,,,,
551,雷霆手镯,26,0,,,1,0,0,0,371,0,0,0,0,,,new-shouzhuo.ogg,5000,2,9,2,8,5,11,0,0,0,0,0,59,250,100,,,255,0,0,0,0,0,0,0,0,1|14#70#9#17#60,0,0|100#30#1#4#30,,,,,
552,雷霆戒指,22,0,,,1,0,0,0,372,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,15,24,0,0,0,0,0,59,250,100,,,255,0,0,0,0,0,0,0,0,1|14#70#9#17#60,0,0|100#30#1#4#30,,,,,
553,雷霆腰带,64,0,,,1,0,0,0,370,0,0,0,0,,,new-wupin.ogg,5000,1,7,1,6,3,10,0,0,0,0,0,59,250,100,,,255,0,0,0,0,0,0,0,0,1|14#70#9#17#60,0,0|100#30#1#4#30,,,,,
554,雷霆之靴,62,0,,,1,0,0,0,369,0,0,0,0,,,new-wupin.ogg,5000,1,7,1,6,3,10,0,0,0,0,0,59,250,100,,,255,0,0,0,0,0,0,0,0,1|14#70#9#17#60,0,0|100#30#1#4#30,,,,,
555,雷霆勋章,202,6,,,1,0,0,0,374,0,0,0,0,,,new-shouzhuo.ogg,5000,2,9,2,8,5,11,0,0,0,0,0,59,250,100,,,255,0,0,0,0,0,0,0,0,1|14#70#9#17#60,0,0|100#30#1#4#30,,,,,
556,火龙头盔(战),15,0,,,1,0,0,0,381,0,0,0,0,,,new-wupin.ogg,5000,4,13,3,11,10,23,0,0,0,0,0,63,300,100,,,255,0,0,0,0,0,0,0,0,1|14#70#11#20#60,0,0|100#30#1#4#30,,,,,
557,火龙项链(战),19,0,,,1,0,0,0,377,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,16,29,0,0,0,0,0,63,300,100,,,255,0,0,0,0,0,0,0,0,1|14#70#11#20#60,0,0|100#30#1#4#30,,,,,
558,火龙手镯(战),26,0,,,1,0,0,0,380,0,0,0,0,,,new-shouzhuo.ogg,5000,2,11,2,10,7,18,0,0,0,0,0,63,300,100,,,255,0,0,0,0,0,0,0,0,1|14#70#11#20#60,0,0|100#30#1#4#30,,,,,
559,火龙戒指(战),22,0,,,1,0,0,0,378,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,20,33,0,0,0,0,0,63,300,100,,,255,0,0,0,0,0,0,0,0,1|14#70#11#20#60,0,0|100#30#1#4#30,,,,,
560,火龙腰带(战),64,0,,,1,0,0,0,379,0,0,0,0,,,new-wupin.ogg,5000,2,8,2,7,4,12,0,0,0,0,0,63,300,100,,,255,0,0,0,0,0,0,0,0,1|14#70#11#20#60,0,0|100#30#1#4#30,,,,,
561,火龙之靴(战),62,0,,,1,0,0,0,376,0,0,0,0,,,new-wupin.ogg,5000,2,8,2,7,4,12,0,0,0,0,0,63,300,100,,,255,0,0,0,0,0,0,0,0,1|14#70#11#20#60,0,0|100#30#1#4#30,,,,,
562,火龙勋章(战),202,6,,,1,0,0,0,382,0,0,0,0,,,new-shouzhuo.ogg,5000,2,11,2,10,7,18,0,0,0,0,0,63,300,100,,,255,0,0,0,0,0,0,0,0,1|14#70#11#20#60,0,0|100#30#1#4#30,,,,,
563,啸天头盔,15,0,,,1,0,0,0,401,0,0,0,0,,,new-wupin.ogg,5000,4,15,4,13,12,26,0,0,0,0,0,68,350,100,,,255,0,0,0,0,0,0,0,0,1|14#70#13#23#60,0,0|100#30#1#4#30,,,,,
564,啸天项链,19,0,,,1,0,0,0,404,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,19,34,0,0,0,0,0,68,350,100,,,255,0,0,0,0,0,0,0,0,1|14#70#13#23#60,0,0|100#30#1#4#30,,,,,
565,啸天手镯,26,0,,,1,0,0,0,403,0,0,0,0,,,new-shouzhuo.ogg,5000,3,13,2,12,9,21,0,0,0,0,0,68,350,100,,,255,0,0,0,0,0,0,0,0,1|14#70#13#23#60,0,0|100#30#1#4#30,,,,,
566,啸天戒指,22,0,,,1,0,0,0,402,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,25,40,0,0,0,0,0,68,350,100,,,255,0,0,0,0,0,0,0,0,1|14#70#13#23#60,0,0|100#30#1#4#30,,,,,
567,啸天腰带,64,0,,,1,0,0,0,406,0,0,0,0,,,new-wupin.ogg,5000,2,10,2,9,5,15,0,0,0,0,0,68,350,100,,,255,0,0,0,0,0,0,0,0,1|14#70#13#23#60,0,0|100#30#1#4#30,,,,,
568,啸天之靴,62,0,,,1,0,0,0,405,0,0,0,0,,,new-wupin.ogg,5000,2,10,2,9,5,15,0,0,0,0,0,68,350,100,,,255,0,0,0,0,0,0,0,0,1|14#70#13#23#60,0,0|100#30#1#4#30,,,,,
569,啸天勋章,202,6,,,1,0,0,0,383,0,0,0,0,,,new-shouzhuo.ogg,5000,3,13,2,12,9,21,0,0,0,0,0,68,350,100,,,255,0,0,0,0,0,0,0,0,1|14#70#13#23#60,0,0|100#30#1#4#30,,,,,
570,金牛头盔(战),15,0,,,1,0,0,0,407,0,0,0,0,,,new-wupin.ogg,5000,4,17,4,15,14,29,0,0,0,0,0,72,400,100,,,255,0,0,0,0,0,0,0,0,1|14#70#15#26#60,0,0|100#30#1#4#30,,,,,
571,金牛项链(战),19,0,,,1,0,0,0,404,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,23,38,0,0,0,0,0,72,400,100,,,255,0,0,0,0,0,0,0,0,1|14#70#15#26#60,0,0|100#30#1#4#30,,,,,
572,金牛手镯(战),26,0,,,1,0,0,0,403,0,0,0,0,,,new-shouzhuo.ogg,5000,4,15,3,14,11,25,0,0,0,0,0,72,400,100,,,255,0,0,0,0,0,0,0,0,1|14#70#15#26#60,0,0|100#30#1#4#30,,,,,
573,金牛戒指(战),22,0,,,1,0,0,0,402,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,30,47,0,0,0,0,0,72,400,100,,,255,0,0,0,0,0,0,0,0,1|14#70#15#26#60,0,0|100#30#1#4#30,,,,,
574,金牛腰带(战),64,0,,,1,0,0,0,406,0,0,0,0,,,new-wupin.ogg,5000,2,12,2,10,7,18,0,0,0,0,0,72,400,100,,,255,0,0,0,0,0,0,0,0,1|14#70#15#26#60,0,0|100#30#1#4#30,,,,,
575,金牛之靴(战),62,0,,,1,0,0,0,405,0,0,0,0,,,new-wupin.ogg,5000,2,12,2,10,7,18,0,0,0,0,0,72,400,100,,,255,0,0,0,0,0,0,0,0,1|14#70#15#26#60,0,0|100#30#1#4#30,,,,,
576,金牛勋章(战),202,6,,,1,0,0,0,408,0,0,0,0,,,new-shouzhuo.ogg,5000,4,15,3,14,11,25,0,0,0,0,0,72,400,100,,,255,0,0,0,0,0,0,0,0,1|14#70#15#26#60,0,0|100#30#1#4#30,,,,,
577,主宰头盔(战),15,0,,,1,0,0,0,415,0,0,0,0,,,new-wupin.ogg,5000,7,20,6,19,17,33,0,0,0,0,0,75,450,100,,,255,0,0,0,0,0,0,0,0,1|14#70#17#29#60,0,0|100#30#1#4#30,,,,,
578,主宰项链(战),19,0,,,1,0,0,0,412,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,27,42,0,0,0,0,0,75,450,100,,,255,0,0,0,0,0,0,0,0,1|14#70#17#29#60,0,0|100#30#1#4#30,,,,,
579,主宰手镯(战),26,0,,,1,0,0,0,411,0,0,0,0,,,new-shouzhuo.ogg,5000,6,19,5,17,14,29,0,0,0,0,0,75,450,100,,,255,0,0,0,0,0,0,0,0,1|14#70#17#29#60,0,0|100#30#1#4#30,,,,,
580,主宰戒指(战),22,0,,,1,0,0,0,410,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,33,50,0,0,0,0,0,75,450,100,,,255,0,0,0,0,0,0,0,0,1|14#70#17#29#60,0,0|100#30#1#4#30,,,,,
581,主宰腰带(战),64,0,,,1,0,0,0,409,0,0,0,0,,,new-wupin.ogg,5000,5,15,4,13,9,21,0,0,0,0,0,75,450,100,,,255,0,0,0,0,0,0,0,0,1|14#70#17#29#60,0,0|100#30#1#4#30,,,,,
582,主宰之靴(战),62,0,,,1,0,0,0,413,0,0,0,0,,,new-wupin.ogg,5000,5,15,4,13,9,21,0,0,0,0,0,75,450,100,,,255,0,0,0,0,0,0,0,0,1|14#70#17#29#60,0,0|100#30#1#4#30,,,,,
583,主宰勋章(战),202,6,,,1,0,0,0,414,0,0,0,0,,,new-shouzhuo.ogg,5000,6,19,5,17,14,29,0,0,0,0,0,75,450,100,,,255,0,0,0,0,0,0,0,0,1|14#70#17#29#60,0,0|100#30#1#4#30,,,,,
584,虎喷头盔(战),15,0,,,1,0,0,0,419,0,0,0,0,,,new-wupin.ogg,5000,10,23,8,21,20,37,0,0,0,0,0,78,500,100,,,255,0,0,0,0,0,0,0,0,1|14#70#19#32#60,0,0|100#30#1#4#30,,,,,
585,虎喷项链(战),19,0,,,1,0,0,0,418,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,30,45,0,0,0,0,0,78,500,100,,,255,0,0,0,0,0,0,0,0,1|14#70#19#32#60,0,0|100#30#1#4#30,,,,,
586,虎喷手镯(战),26,0,,,1,0,0,0,416,0,0,0,0,,,new-shouzhuo.ogg,5000,8,22,7,20,17,32,0,0,0,0,0,78,500,100,,,255,0,0,0,0,0,0,0,0,1|14#70#19#32#60,0,0|100#30#1#4#30,,,,,
587,虎喷戒指(战),22,0,,,1,0,0,0,417,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,38,56,0,0,0,0,0,78,500,100,,,255,0,0,0,0,0,0,0,0,1|14#70#19#32#60,0,0|100#30#1#4#30,,,,,
588,虎喷腰带(战),64,0,,,1,0,0,0,421,0,0,0,0,,,new-wupin.ogg,5000,7,18,5,17,11,24,0,0,0,0,0,78,500,100,,,255,0,0,0,0,0,0,0,0,1|14#70#19#32#60,0,0|100#30#1#4#30,,,,,
589,虎喷之靴(战),62,0,,,1,0,0,0,420,0,0,0,0,,,new-wupin.ogg,5000,7,18,5,17,11,24,0,0,0,0,0,78,500,100,,,255,0,0,0,0,0,0,0,0,1|14#70#19#32#60,0,0|100#30#1#4#30,,,,,
590,虎喷勋章(战),202,6,,,1,0,0,0,422,0,0,0,0,,,new-shouzhuo.ogg,5000,8,22,7,20,17,32,0,0,0,0,0,78,500,100,,,255,0,0,0,0,0,0,0,0,1|14#70#19#32#60,0,0|100#30#1#4#30,,,,,
591,辉煌头盔(战),15,0,,,1,0,0,0,423,0,0,0,0,,,new-wupin.ogg,5000,13,26,10,24,23,41,0,0,0,0,0,81,550,100,,,255,0,0,0,0,0,0,0,0,1|14#70#21#35#60,0,0|100#30#1#4#30,,,,,
592,辉煌项链(战),19,0,,,1,0,0,0,428,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,34,49,0,0,0,0,0,81,550,100,,,255,0,0,0,0,0,0,0,0,1|14#70#21#35#60,0,0|100#30#1#4#30,,,,,
593,辉煌手镯(战),26,0,,,1,0,0,0,425,0,0,0,0,,,new-shouzhuo.ogg,5000,10,25,9,23,20,35,0,0,0,0,0,81,550,100,,,255,0,0,0,0,0,0,0,0,1|14#70#21#35#60,0,0|100#30#1#4#30,,,,,
594,辉煌戒指(战),22,0,,,1,0,0,0,424,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,41,59,0,0,0,0,0,81,550,100,,,255,0,0,0,0,0,0,0,0,1|14#70#21#35#60,0,0|100#30#1#4#30,,,,,
595,辉煌腰带(战),64,0,,,1,0,0,0,426,0,0,0,0,,,new-wupin.ogg,5000,10,20,7,19,13,26,0,0,0,0,0,81,550,100,,,255,0,0,0,0,0,0,0,0,1|14#70#21#35#60,0,0|100#30#1#4#30,,,,,
596,辉煌之靴(战),62,0,,,1,0,0,0,427,0,0,0,0,,,new-wupin.ogg,5000,10,20,7,19,13,26,0,0,0,0,0,81,550,100,,,255,0,0,0,0,0,0,0,0,1|14#70#21#35#60,0,0|100#30#1#4#30,,,,,
597,辉煌勋章(战),202,6,,,1,0,0,0,429,0,0,0,0,,,new-shouzhuo.ogg,5000,10,25,9,23,20,35,0,0,0,0,0,81,550,100,,,255,0,0,0,0,0,0,0,0,1|14#70#21#35#60,0,0|100#30#1#4#30,,,,,
598,荣耀头盔(战),15,0,,,1,0,0,0,432,0,0,0,0,,,new-wupin.ogg,5000,16,29,13,27,26,45,0,0,0,0,0,83,600,100,,,255,0,0,0,0,0,0,0,0,1|14#70#23#38#60,0,0|100#30#1#4#30,,,,,
599,荣耀项链(战),19,0,,,1,0,0,0,433,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,37,43,0,0,0,0,0,83,600,100,,,255,0,0,0,0,0,0,0,0,1|14#70#23#38#60,0,0|100#30#1#4#30,,,,,
600,荣耀手镯(战),26,0,,,1,0,0,0,431,0,0,0,0,,,new-shouzhuo.ogg,5000,13,28,12,26,23,38,0,0,0,0,0,83,600,100,,,255,0,0,0,0,0,0,0,0,1|14#70#23#38#60,0,0|100#30#1#4#30,,,,,
601,荣耀戒指(战),22,0,,,1,0,0,0,430,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,44,63,0,0,0,0,0,83,600,100,,,255,0,0,0,0,0,0,0,0,1|14#70#23#38#60,0,0|100#30#1#4#30,,,,,
602,荣耀腰带(战),64,0,,,1,0,0,0,435,0,0,0,0,,,new-wupin.ogg,5000,12,23,10,22,15,29,0,0,0,0,0,83,600,100,,,255,0,0,0,0,0,0,0,0,1|14#70#23#38#60,0,0|100#30#1#4#30,,,,,
603,荣耀之靴(战),62,0,,,1,0,0,0,434,0,0,0,0,,,new-wupin.ogg,5000,12,23,10,22,15,29,0,0,0,0,0,83,600,100,,,255,0,0,0,0,0,0,0,0,1|14#70#23#38#60,0,0|100#30#1#4#30,,,,,
604,荣耀勋章(战),202,6,,,1,0,0,0,436,0,0,0,0,,,new-shouzhuo.ogg,5000,13,28,12,26,23,38,0,0,0,0,0,83,600,100,,,255,0,0,0,0,0,0,0,0,1|14#70#23#38#60,0,0|100#30#1#4#30,,,,,
605,倚天头盔(战),15,0,,,1,0,0,0,438,0,0,0,0,,,new-wupin.ogg,5000,19,33,16,31,29,48,0,0,0,0,0,85,650,100,,,255,0,0,0,0,0,0,0,0,1|14#70#25#41#60,0,0|100#30#1#4#30,,,,,
606,倚天项链(战),19,0,,,1,0,0,0,437,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,40,47,0,0,0,0,0,85,650,100,,,255,0,0,0,0,0,0,0,0,1|14#70#25#41#60,0,0|100#30#1#4#30,,,,,
607,倚天手镯(战),26,0,,,1,0,0,0,440,0,0,0,0,,,new-shouzhuo.ogg,5000,17,32,15,29,25,41,0,0,0,0,0,85,650,100,,,255,0,0,0,0,0,0,0,0,1|14#70#25#41#60,0,0|100#30#1#4#30,,,,,
608,倚天戒指(战),22,0,,,1,0,0,0,439,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,49,71,0,0,0,0,0,85,650,100,,,255,0,0,0,0,0,0,0,0,1|14#70#25#41#60,0,0|100#30#1#4#30,,,,,
609,倚天腰带(战),64,0,,,1,0,0,0,441,0,0,0,0,,,new-wupin.ogg,5000,15,26,13,25,17,31,0,0,0,0,0,85,650,100,,,255,0,0,0,0,0,0,0,0,1|14#70#25#41#60,0,0|100#30#1#4#30,,,,,
610,倚天之靴(战),62,0,,,1,0,0,0,442,0,0,0,0,,,new-wupin.ogg,5000,15,26,13,25,17,31,0,0,0,0,0,85,650,100,,,255,0,0,0,0,0,0,0,0,1|14#70#25#41#60,0,0|100#30#1#4#30,,,,,
611,倚天勋章(战),202,6,,,1,0,0,0,443,0,0,0,0,,,new-shouzhuo.ogg,5000,17,32,15,29,25,41,0,0,0,0,0,85,650,100,,,255,0,0,0,0,0,0,0,0,1|14#70#25#41#60,0,0|100#30#1#4#30,,,,,
612,传奇头盔(战),15,0,,,1,0,0,0,449,0,0,0,0,,,new-wupin.ogg,5000,22,36,19,34,33,51,0,0,0,0,0,87,700,100,,,255,0,0,0,0,0,0,0,0,1|14#70#27#44#60,0,0|100#30#1#4#30,,,,,
613,传奇项链(战),19,0,,,1,0,0,0,446,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,44,51,0,0,0,0,0,87,700,100,,,255,0,0,0,0,0,0,0,0,1|14#70#27#44#60,0,0|100#30#1#4#30,,,,,
614,传奇手镯(战),26,0,,,1,0,0,0,445,0,0,0,0,,,new-shouzhuo.ogg,5000,20,35,18,32,28,44,0,0,0,0,0,87,700,100,,,255,0,0,0,0,0,0,0,0,1|14#70#27#44#60,0,0|100#30#1#4#30,,,,,
615,传奇戒指(战),22,0,,,1,0,0,0,444,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,51,77,0,0,0,0,0,87,700,100,,,255,0,0,0,0,0,0,0,0,1|14#70#27#44#60,0,0|100#30#1#4#30,,,,,
616,传奇腰带(战),64,0,,,1,0,0,0,448,0,0,0,0,,,new-wupin.ogg,5000,18,29,17,28,19,33,0,0,0,0,0,87,700,100,,,255,0,0,0,0,0,0,0,0,1|14#70#27#44#60,0,0|100#30#1#4#30,,,,,
617,传奇之靴(战),62,0,,,1,0,0,0,447,0,0,0,0,,,new-wupin.ogg,5000,18,29,17,28,19,33,0,0,0,0,0,87,700,100,,,255,0,0,0,0,0,0,0,0,1|14#70#27#44#60,0,0|100#30#1#4#30,,,,,
618,传奇勋章(战),202,6,,,1,0,0,0,450,0,0,0,0,,,new-shouzhuo.ogg,5000,20,35,18,32,28,44,0,0,0,0,0,87,700,100,,,255,0,0,0,0,0,0,0,0,1|14#70#27#44#60,0,0|100#30#1#4#30,,,,,
619,皓月头盔(战),15,0,,,1,0,0,0,456,0,0,0,0,,,new-wupin.ogg,5000,25,39,22,37,36,55,0,0,0,0,0,89,800,100,,,255,0,0,0,0,0,0,0,0,1|14#70#29#47#60,0,0|100#30#1#4#30,,,,,
620,皓月项链(战),19,0,,,1,0,0,0,453,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,47,55,0,0,0,0,0,89,800,100,,,255,0,0,0,0,0,0,0,0,1|14#70#29#47#60,0,0|100#30#1#4#30,,,,,
621,皓月手镯(战),26,0,,,1,0,0,0,452,0,0,0,0,,,new-shouzhuo.ogg,5000,24,39,22,36,30,46,0,0,0,0,0,89,800,100,,,255,0,0,0,0,0,0,0,0,1|14#70#29#47#60,0,0|100#30#1#4#30,,,,,
622,皓月戒指(战),22,0,,,1,0,0,0,451,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,55,81,0,0,0,0,0,89,800,100,,,255,0,0,0,0,0,0,0,0,1|14#70#29#47#60,0,0|100#30#1#4#30,,,,,
623,皓月腰带(战),64,0,,,1,0,0,0,455,0,0,0,0,,,new-wupin.ogg,5000,22,31,20,30,21,35,0,0,0,0,0,89,800,100,,,255,0,0,0,0,0,0,0,0,1|14#70#29#47#60,0,0|100#30#1#4#30,,,,,
624,皓月之靴(战),62,0,,,1,0,0,0,454,0,0,0,0,,,new-wupin.ogg,5000,22,31,20,30,21,35,0,0,0,0,0,89,800,100,,,255,0,0,0,0,0,0,0,0,1|14#70#29#47#60,0,0|100#30#1#4#30,,,,,
625,皓月勋章(战),202,6,,,1,0,0,0,457,0,0,0,0,,,new-shouzhuo.ogg,5000,24,39,22,36,30,46,0,0,0,0,0,89,800,100,,,255,0,0,0,0,0,0,0,0,1|14#70#29#47#60,0,0|100#30#1#4#30,,,,,
626,影刺头盔(战),15,0,,,1,0,0,0,459,0,0,0,0,,,new-wupin.ogg,5000,30,44,27,43,39,58,0,0,0,0,0,91,1000,100,,,255,0,0,0,0,0,0,0,0,1|14#70#31#50#60,0,0|100#30#1#4#30,,,,,
627,影刺项链(战),19,0,,,1,0,0,0,463,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,51,59,0,0,0,0,0,91,1000,100,,,255,0,0,0,0,0,0,0,0,1|14#70#31#50#60,0,0|100#30#1#4#30,,,,,
628,影刺手镯(战),26,0,,,1,0,0,0,458,0,0,0,0,,,new-shouzhuo.ogg,5000,26,41,24,38,33,49,0,0,0,0,0,91,1000,100,,,255,0,0,0,0,0,0,0,0,1|14#70#31#50#60,0,0|100#30#1#4#30,,,,,
629,影刺戒指(战),22,0,,,1,0,0,0,464,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,59,86,0,0,0,0,0,91,1000,100,,,255,0,0,0,0,0,0,0,0,1|14#70#31#50#60,0,0|100#30#1#4#30,,,,,
630,影刺腰带(战),64,0,,,1,0,0,0,461,0,0,0,0,,,new-wupin.ogg,5000,24,33,22,33,23,37,0,0,0,0,0,91,1000,100,,,255,0,0,0,0,0,0,0,0,1|14#70#31#50#60,0,0|100#30#1#4#30,,,,,
631,影刺之靴(战),62,0,,,1,0,0,0,462,0,0,0,0,,,new-wupin.ogg,5000,24,33,22,33,23,37,0,0,0,0,0,91,1000,100,,,255,0,0,0,0,0,0,0,0,1|14#70#31#50#60,0,0|100#30#1#4#30,,,,,
632,影刺勋章(战),202,6,,,1,0,0,0,460,0,0,0,0,,,new-shouzhuo.ogg,5000,26,41,24,38,33,49,0,0,0,0,0,91,1000,100,,,255,0,0,0,0,0,0,0,0,1|14#70#31#50#60,0,0|100#30#1#4#30,,,,,
633,神龙头盔(战),15,0,,,1,0,0,0,466,0,0,0,0,,,new-wupin.ogg,5000,35,49,32,48,44,63,0,0,0,0,0,93,1500,100,,,255,0,0,0,0,0,0,0,0,1|14#70#33#55#60,0,0|100#30#1#4#30,,,,,
634,神龙项链(战),19,0,,,1,0,0,0,470,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,60,73,0,0,0,0,0,93,1500,100,,,255,0,0,0,0,0,0,0,0,1|14#70#33#55#60,0,0|100#30#1#4#30,,,,,
635,神龙手镯(战),26,0,,,1,0,0,0,465,0,0,0,0,,,new-shouzhuo.ogg,5000,31,46,29,43,38,54,0,0,0,0,0,93,1500,100,,,255,0,0,0,0,0,0,0,0,1|14#70#33#55#60,0,0|100#30#1#4#30,,,,,
636,神龙戒指(战),22,0,,,1,0,0,0,471,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,66,98,0,0,0,0,0,93,1500,100,,,255,0,0,0,0,0,0,0,0,1|14#70#33#55#60,0,0|100#30#1#4#30,,,,,
637,神龙腰带(战),64,0,,,1,0,0,0,467,0,0,0,0,,,new-wupin.ogg,5000,29,38,27,38,28,42,0,0,0,0,0,93,1500,100,,,255,0,0,0,0,0,0,0,0,1|14#70#33#55#60,0,0|100#30#1#4#30,,,,,
638,神龙之靴(战),62,0,,,1,0,0,0,468,0,0,0,0,,,new-wupin.ogg,5000,29,38,27,38,28,42,0,0,0,0,0,93,1500,100,,,255,0,0,0,0,0,0,0,0,1|14#70#33#55#60,0,0|100#30#1#4#30,,,,,
639,神龙勋章(战),202,6,,,1,0,0,0,469,0,0,0,0,,,new-shouzhuo.ogg,5000,31,46,29,43,38,54,0,0,0,0,0,93,1500,100,,,255,0,0,0,0,0,0,0,0,1|14#70#33#55#60,0,0|100#30#1#4#30,,,,,
640,真龙头盔(战),15,0,,,1,0,0,0,473,0,0,0,0,,,new-wupin.ogg,5000,42,63,39,59,51,79,0,0,0,0,0,96,2000,100,,,255,0,0,0,0,0,0,0,0,1|14#70#35#60#60,0,0|100#30#1#4#30,,,,,
641,真龙项链(战),19,0,,,1,0,0,0,477,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,69,96,0,0,0,0,0,96,2000,100,,,255,0,0,0,0,0,0,0,0,1|14#70#35#60#60,0,0|100#30#1#4#30,,,,,
642,真龙手镯(战),26,0,,,1,0,0,0,472,0,0,0,0,,,new-shouzhuo.ogg,5000,36,51,34,48,43,59,0,0,0,0,0,96,2000,100,,,255,0,0,0,0,0,0,0,0,1|14#70#35#60#60,0,0|100#30#1#4#30,,,,,
643,真龙戒指(战),22,0,,,1,0,0,0,478,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,76,118,0,0,0,0,0,96,2000,100,,,255,0,0,0,0,0,0,0,0,1|14#70#35#60#60,0,0|100#30#1#4#30,,,,,
