[2023/12/23 9:30:51 070]  [正在初始地图文件 0 (2/945)]
[2023/12/24 10:11:21 727] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 10:13:02 827] [连接] LS请求关闭会话:admin1/34
[2023/12/24 10:13:02 887] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 10:14:55 629] {保存} 保存无限仓库和租赁商店
[2023/12/24 10:14:55 629] {保存} 保存变量
[2023/12/24 10:14:55 649] {保存} 系统数据, 类型: 1
[2023/12/24 10:15:13 097] {卡顿} ProcessMonsters, tick [46]
[2023/12/24 10:15:58 676] 在线数: 1 (0/1)
[2023/12/24 10:15:59 848] {统计}GameServer: 处理:46/1750 传输:0/329 角色:46/1750
[2023/12/24 10:17:20 241] {卡顿} GotoLable: QManage 位置:0, @=>@名人堂配置, tick [125]
[2023/12/24 10:17:20 241] {卡顿} GotoLable: QManage 位置:0, @=>@OnTimer0, tick [125]
[2023/12/24 10:17:20 241] {卡顿} ddmir4=>TPlayObject.Run OnTimer, tick [125]
[2023/12/24 10:18:36 025] {卡顿} ProcessMonsters, tick [172]
[2023/12/24 10:18:56 745] {卡顿} ProcessMonsters, tick [1344]
[2023/12/24 10:18:57 595] {卡顿} GotoLable: QManage 位置:0, @=>@名人堂配置, tick [31]
[2023/12/24 10:18:57 595] {卡顿} GotoLable: QManage 位置:0, @=>@OnTimer0, tick [31]
[2023/12/24 10:18:57 595] {卡顿} ddmir4=>TPlayObject.Run OnTimer, tick [31]
[2023/12/24 10:19:38 486] {卡顿} ProcessMonsters, tick [375]
[2023/12/24 10:20:58 718] 在线数: 1 (0/1)
[2023/12/24 10:20:59 874] {统计}GameServer: 处理:375/1750 传输:0/329 角色:375/1750
[2023/12/24 10:21:21 359] {卡顿} ProcessMonsters, tick [5484]
[2023/12/24 10:21:21 891] {保存} 保存角色完成: ddmir4, TICK: 235
[2023/12/24 10:21:49 480] {卡顿} GotoLable: QManage 位置:0, @=>@名人堂配置, tick [46]
[2023/12/24 10:21:49 480] {卡顿} GotoLable: QManage 位置:0, @=>@OnTimer0, tick [46]
[2023/12/24 10:21:49 480] {卡顿} ddmir4=>TPlayObject.Run OnTimer, tick [46]
[2023/12/24 10:21:52 854] {卡顿} GotoLable: QManage 位置:0, @=>@名人堂配置, tick [406]
[2023/12/24 10:21:52 854] {卡顿} GotoLable: QManage 位置:0, @=>@OnTimer0, tick [406]
[2023/12/24 10:21:52 854] {卡顿} ddmir4=>TPlayObject.Run OnTimer, tick [406]
[2023/12/24 10:22:11 676] {卡顿} GotoLable: QManage 位置:0, @=>@名人堂配置, tick [32]
[2023/12/24 10:22:11 676] {卡顿} GotoLable: QManage 位置:0, @=>@OnTimer0, tick [32]
[2023/12/24 10:22:11 676] {卡顿} ddmir4=>TPlayObject.Run OnTimer, tick [32]
[2023/12/24 10:22:25 021] {卡顿} GotoLable: QManage 位置:0, @=>@名人堂配置, tick [1078]
[2023/12/24 10:22:25 021] {卡顿} GotoLable: QManage 位置:0, @=>@OnTimer0, tick [1078]
[2023/12/24 10:22:25 021] {卡顿} ddmir4=>TPlayObject.Run OnTimer, tick [1078]
[2023/12/24 10:22:53 428] {卡顿} GotoLable: QManage 位置:0, @=>@名人堂配置, tick [32]
[2023/12/24 10:22:53 428] {卡顿} GotoLable: QManage 位置:0, @=>@OnTimer0, tick [32]
[2023/12/24 10:22:53 428] {卡顿} ddmir4=>TPlayObject.Run OnTimer, tick [32]
[2023/12/24 10:23:05 012] {保存} 保存无限仓库和租赁商店
[2023/12/24 10:23:06 309] {保存} 保存变量
[2023/12/24 10:23:06 319] {保存} 系统数据, 类型: 1
[2023/12/24 10:23:20 409] {卡顿} ProcessMonsters, tick [844]
[2023/12/24 10:23:25 008] {卡顿} ProcessMonsters, tick [813]
[2023/12/24 10:23:30 041] {卡顿} ProcessMonsters, tick [109]
[2023/12/24 10:23:35 284] {卡顿} GetPlayObjectLevelList, tick [31]
[2023/12/24 10:23:36 116] {卡顿} ProcessMonsters, tick [109]
[2023/12/24 10:23:40 303] {卡顿} ProcessMonsters, tick [47]
[2023/12/24 10:23:52 006] {卡顿} ProcessMonsters, tick [172]
[2023/12/24 10:23:55 454] {卡顿} ProcessMonsters, tick [140]
[2023/12/24 10:24:17 085] {卡顿} ProcessMonsters, tick [47]
[2023/12/24 10:24:30 804] {卡顿} GotoLable: QManage 位置:0, @=>@名人堂配置, tick [2125]
[2023/12/24 10:24:30 804] {卡顿} GotoLable: QManage 位置:0, @=>@OnTimer0, tick [2141]
[2023/12/24 10:24:30 804] {卡顿} ddmir4=>TPlayObject.Run OnTimer, tick [2141]
[2023/12/24 10:25:21 494] {卡顿} ProcessMonsters, tick [125]
[2023/12/24 10:25:58 738] 在线数: 1 (0/1)
[2023/12/24 10:25:59 879] {统计}GameServer: 处理:157/5484 传输:16/329 角色:125/5484
[2023/12/24 10:30:34 358] {卡顿} ProcessMonsters, tick [46]
[2023/12/24 10:30:58 769] 在线数: 1 (0/1)
[2023/12/24 10:30:59 910] {统计}GameServer: 处理:46/5484 传输:0/329 角色:46/5484
[2023/12/24 10:31:12 100] {保存} 保存无限仓库和租赁商店
[2023/12/24 10:31:12 100] {保存} 保存变量
[2023/12/24 10:31:12 120] {保存} 系统数据, 类型: 1
[2023/12/24 10:31:21 769] {保存} 保存角色完成: ddmir4, TICK: 93
[2023/12/24 10:35:58 787] 在线数: 1 (0/1)
[2023/12/24 10:35:59 926] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 10:39:42 106] {保存} 保存无限仓库和租赁商店
[2023/12/24 10:39:42 617] {保存} 保存变量
[2023/12/24 10:39:42 627] {保存} 系统数据, 类型: 1
[2023/12/24 10:40:58 801] 在线数: 1 (0/1)
[2023/12/24 10:40:59 956] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 10:41:21 790] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 10:45:58 819] 在线数: 1 (0/1)
[2023/12/24 10:45:59 972] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 10:48:12 104] {保存} 保存无限仓库和租赁商店
[2023/12/24 10:48:12 104] {保存} 保存变量
[2023/12/24 10:48:12 123] {保存} 系统数据, 类型: 1
[2023/12/24 10:50:58 834] 在线数: 1 (0/1)
[2023/12/24 10:51:00 014] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 10:51:21 833] {保存} 保存角色完成: ddmir4, TICK: 110
[2023/12/24 10:55:58 856] 在线数: 1 (0/1)
[2023/12/24 10:56:00 019] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 10:56:12 118] {保存} 保存无限仓库和租赁商店
[2023/12/24 10:56:12 578] {保存} 保存变量
[2023/12/24 10:56:12 588] {保存} 系统数据, 类型: 1
[2023/12/24 11:00:58 865] 在线数: 1 (0/1)
[2023/12/24 11:01:00 058] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 11:01:21 845] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 11:04:12 137] {保存} 保存无限仓库和租赁商店
[2023/12/24 11:04:12 137] {保存} 保存变量
[2023/12/24 11:04:12 158] {保存} 系统数据, 类型: 1
[2023/12/24 11:05:58 887] 在线数: 1 (0/1)
[2023/12/24 11:06:00 068] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 11:10:58 919] 在线数: 1 (0/1)
[2023/12/24 11:11:00 091] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 11:11:21 873] {保存} 保存角色完成: ddmir4, TICK: 62
[2023/12/24 11:12:42 139] {保存} 保存无限仓库和租赁商店
[2023/12/24 11:12:42 601] {保存} 保存变量
[2023/12/24 11:12:42 611] {保存} 系统数据, 类型: 1
[2023/12/24 11:15:58 929] 在线数: 1 (0/1)
[2023/12/24 11:16:00 100] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 11:20:58 943] 在线数: 1 (0/1)
[2023/12/24 11:21:00 114] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 11:21:12 132] {保存} 保存无限仓库和租赁商店
[2023/12/24 11:21:12 132] {保存} 保存变量
[2023/12/24 11:21:12 155] {保存} 系统数据, 类型: 1
[2023/12/24 11:21:21 910] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 11:25:58 972] 在线数: 1 (0/1)
[2023/12/24 11:26:00 144] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 11:29:12 147] {保存} 保存无限仓库和租赁商店
[2023/12/24 11:29:12 637] {保存} 保存变量
[2023/12/24 11:29:12 647] {保存} 系统数据, 类型: 1
[2023/12/24 11:30:59 006] 在线数: 1 (0/1)
[2023/12/24 11:31:00 188] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 11:31:21 916] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 11:35:59 032] 在线数: 1 (0/1)
[2023/12/24 11:36:00 193] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 11:37:12 171] {保存} 保存无限仓库和租赁商店
[2023/12/24 11:37:12 171] {保存} 保存变量
[2023/12/24 11:37:12 191] {保存} 系统数据, 类型: 1
[2023/12/24 11:40:59 051] 在线数: 1 (0/1)
[2023/12/24 11:41:00 214] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 11:41:21 925] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 11:45:42 165] {保存} 保存无限仓库和租赁商店
[2023/12/24 11:45:42 685] {保存} 保存变量
[2023/12/24 11:45:42 695] {保存} 系统数据, 类型: 1
[2023/12/24 11:45:59 075] 在线数: 1 (0/1)
[2023/12/24 11:46:00 239] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 11:50:59 085] 在线数: 1 (0/1)
[2023/12/24 11:51:00 272] {统计}GameServer: 处理:32/5484 传输:0/329 角色:16/5484
[2023/12/24 11:51:21 963] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 11:53:05 520] {卡顿} NpcRefillGoods: 流浪汉, tick [31]
[2023/12/24 11:53:05 520] {卡顿} NPC: 流浪汉, tick [31]
[2023/12/24 11:53:55 637] [连接] LS选服添加会话:admin1/35
[2023/12/24 11:54:12 163] {保存} 保存无限仓库和租赁商店
[2023/12/24 11:54:12 163] {保存} 保存变量
[2023/12/24 11:54:12 217] {保存} 系统数据, 类型: 1
[2023/12/24 11:55:59 109] 在线数: 2 (1/1)
[2023/12/24 11:56:00 310] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 11:57:46 864] {卡顿} ProcessMonsters, tick [703]
[2023/12/24 11:57:48 791] {卡顿} ProcessMonsters, tick [1266]
[2023/12/24 11:57:52 409] {卡顿} ProcessMonsters, tick [234]
[2023/12/24 11:57:54 542] {卡顿} ProcessMonsters, tick [1656]
[2023/12/24 11:58:04 594] [连接] LS请求关闭会话:admin1/35
[2023/12/24 11:58:04 674] {保存} 保存角色完成: ddmir3, TICK: 63
[2023/12/24 12:00:12 294] [连接] LS选服添加会话:admin1/36
[2023/12/24 12:00:59 112] 在线数: 2 (1/1)
[2023/12/24 12:01:00 342] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 12:01:22 006] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 12:02:42 163] {保存} 保存无限仓库和租赁商店
[2023/12/24 12:02:42 723] {保存} 保存变量
[2023/12/24 12:02:42 733] {保存} 系统数据, 类型: 1
[2023/12/24 12:05:59 145] 在线数: 2 (1/1)
[2023/12/24 12:06:00 374] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 12:10:14 413] {保存} 保存角色完成: ddmir3, TICK: 94
[2023/12/24 12:10:59 186] 在线数: 2 (1/1)
[2023/12/24 12:11:00 378] {统计}GameServer: 处理:32/5484 传输:0/329 角色:16/5484
[2023/12/24 12:11:12 169] {保存} 保存无限仓库和租赁商店
[2023/12/24 12:11:12 169] {保存} 保存变量
[2023/12/24 12:11:12 189] {保存} 系统数据, 类型: 1
[2023/12/24 12:11:22 026] {保存} 保存角色完成: ddmir4, TICK: 93
[2023/12/24 12:15:59 191] 在线数: 2 (1/1)
[2023/12/24 12:16:00 398] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 12:19:42 164] {保存} 保存无限仓库和租赁商店
[2023/12/24 12:19:42 745] {保存} 保存变量
[2023/12/24 12:19:42 755] {保存} 系统数据, 类型: 1
[2023/12/24 12:20:14 399] {保存} 保存角色完成: ddmir3, TICK: 78
[2023/12/24 12:20:59 232] 在线数: 2 (1/1)
[2023/12/24 12:21:00 434] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 12:21:22 043] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 12:23:45 423] {保存} 保存角色完成: ddmir3, TICK: 63
[2023/12/24 12:25:59 246] 在线数: 2 (1/1)
[2023/12/24 12:26:00 456] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 12:28:12 174] {保存} 保存无限仓库和租赁商店
[2023/12/24 12:28:12 174] {保存} 保存变量
[2023/12/24 12:28:12 194] {保存} 系统数据, 类型: 1
[2023/12/24 12:29:34 624] {卡顿} NPCView: 药店, tick [1109]
[2023/12/24 12:29:35 497] {卡顿} GotoLable: QManage 位置:0, @=>@名人堂配置, tick [31]
[2023/12/24 12:29:35 497] {卡顿} GotoLable: QManage 位置:0, @=>@OnTimer0, tick [31]
[2023/12/24 12:29:35 497] {卡顿} ddmir3=>TPlayObject.Run OnTimer, tick [31]
[2023/12/24 12:29:36 058] {卡顿} ProcessMonsters, tick [344]
[2023/12/24 12:29:58 321] {卡顿} ProcessMonsters, tick [156]
[2023/12/24 12:30:13 827] {卡顿} ProcessMonsters, tick [1015]
[2023/12/24 12:30:14 480] {卡顿} ProcessMonsters, tick [265]
[2023/12/24 12:30:59 269] 在线数: 2 (1/1)
[2023/12/24 12:31:00 474] {统计}GameServer: 处理:1015/5484 传输:0/329 角色:1015/5484
[2023/12/24 12:31:18 243] {卡顿} ProcessMonsters, tick [62]
[2023/12/24 12:31:22 262] {保存} 保存角色完成: ddmir4, TICK: 282
[2023/12/24 12:31:23 642] {卡顿} ProcessMonsters, tick [516]
[2023/12/24 12:32:41 517] {卡顿} ProcessMonsters, tick [1516]
[2023/12/24 12:32:45 561] {卡顿} GotoLable: QManage 位置:0, @=>@名人堂配置, tick [625]
[2023/12/24 12:32:45 561] {卡顿} GotoLable: QManage 位置:0, @=>@OnTimer0, tick [625]
[2023/12/24 12:32:45 561] {卡顿} ddmir3=>TPlayObject.Run OnTimer, tick [625]
[2023/12/24 12:33:47 137] {保存} 保存角色完成: ddmir3, TICK: 63
[2023/12/24 12:34:12 630] {卡顿} GotoLable: QManage 位置:0, @=>@OnTimer0, tick [32]
[2023/12/24 12:34:12 630] {卡顿} ddmir4=>TPlayObject.Run OnTimer, tick [32]
[2023/12/24 12:34:42 356] {卡顿} ProcessMonsters, tick [46]
[2023/12/24 12:35:59 304] 在线数: 2 (1/1)
[2023/12/24 12:36:00 515] {统计}GameServer: 处理:32/5484 传输:0/329 角色:31/5484
[2023/12/24 12:36:12 507] {保存} 保存无限仓库和租赁商店
[2023/12/24 12:36:13 001] {保存} 保存变量
[2023/12/24 12:36:13 011] {保存} 系统数据, 类型: 1
[2023/12/24 12:40:59 335] 在线数: 2 (1/1)
[2023/12/24 12:41:00 545] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 12:41:22 110] {保存} 保存角色完成: ddmir4, TICK: 109
[2023/12/24 12:42:06 898] {卡顿} ProcessMonsters, tick [718]
[2023/12/24 12:42:21 900] {卡顿} ProcessMonsters, tick [781]
[2023/12/24 12:43:47 150] {保存} 保存角色完成: ddmir3, TICK: 62
[2023/12/24 12:44:42 507] {保存} 保存无限仓库和租赁商店
[2023/12/24 12:44:42 507] {保存} 保存变量
[2023/12/24 12:44:42 530] {保存} 系统数据, 类型: 1
[2023/12/24 12:44:48 276] {卡顿} ProcessMonsters, tick [390]
[2023/12/24 12:45:49 190] {卡顿} ProcessMonsters, tick [297]
[2023/12/24 12:45:59 356] 在线数: 2 (1/1)
[2023/12/24 12:46:00 568] {统计}GameServer: 处理:297/5484 传输:0/329 角色:297/5484
[2023/12/24 12:47:14 151] {卡顿} ProcessMonsters, tick [359]
[2023/12/24 12:47:14 410] {卡顿} ProcessMonsters, tick [94]
[2023/12/24 12:49:46 216] [连接] LS请求关闭会话:admin1/36
[2023/12/24 12:49:46 286] {保存} 保存角色完成: ddmir3, TICK: 63
[2023/12/24 12:50:59 363] 在线数: 1 (0/1)
[2023/12/24 12:51:00 596] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 12:51:22 120] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 12:52:42 975] {保存} 保存无限仓库和租赁商店
[2023/12/24 12:52:43 423] {保存} 保存变量
[2023/12/24 12:52:43 433] {保存} 系统数据, 类型: 1
[2023/12/24 12:55:59 397] 在线数: 1 (0/1)
[2023/12/24 12:56:00 599] {统计}GameServer: 处理:31/5484 传输:0/329 角色:16/5484
[2023/12/24 13:00:02 264] {警告} 攻城时间到了, 但没有行会申请攻城
[2023/12/24 13:00:59 426] 在线数: 1 (0/1)
[2023/12/24 13:01:00 629] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 13:01:12 976] {保存} 保存无限仓库和租赁商店
[2023/12/24 13:01:12 976] {保存} 保存变量
[2023/12/24 13:01:12 997] {保存} 系统数据, 类型: 1
[2023/12/24 13:01:22 140] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 13:05:59 444] 在线数: 1 (0/1)
[2023/12/24 13:06:00 648] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 13:09:42 979] {保存} 保存无限仓库和租赁商店
[2023/12/24 13:09:43 430] {保存} 保存变量
[2023/12/24 13:09:43 440] {保存} 系统数据, 类型: 1
[2023/12/24 13:10:59 471] 在线数: 1 (0/1)
[2023/12/24 13:11:00 673] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 13:11:22 164] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 13:15:59 473] 在线数: 1 (0/1)
[2023/12/24 13:16:00 675] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 13:18:12 977] {保存} 保存无限仓库和租赁商店
[2023/12/24 13:18:12 977] {保存} 保存变量
[2023/12/24 13:18:12 998] {保存} 系统数据, 类型: 1
[2023/12/24 13:20:59 504] 在线数: 1 (0/1)
[2023/12/24 13:21:00 691] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 13:21:22 206] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 13:25:59 530] 在线数: 1 (0/1)
[2023/12/24 13:26:00 724] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 13:26:42 973] {保存} 保存无限仓库和租赁商店
[2023/12/24 13:26:43 480] {保存} 保存变量
[2023/12/24 13:26:43 490] {保存} 系统数据, 类型: 1
[2023/12/24 13:30:59 537] 在线数: 1 (0/1)
[2023/12/24 13:31:00 740] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 13:31:22 234] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 13:35:12 976] {保存} 保存无限仓库和租赁商店
[2023/12/24 13:35:12 976] {保存} 保存变量
[2023/12/24 13:35:12 999] {保存} 系统数据, 类型: 1
[2023/12/24 13:35:59 569] 在线数: 1 (0/1)
[2023/12/24 13:36:00 756] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 13:40:59 596] 在线数: 1 (0/1)
[2023/12/24 13:41:00 770] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 13:41:22 268] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 13:43:42 977] {保存} 保存无限仓库和租赁商店
[2023/12/24 13:43:43 617] {保存} 保存变量
[2023/12/24 13:43:43 628] {保存} 系统数据, 类型: 1
[2023/12/24 13:45:59 600] 在线数: 1 (0/1)
[2023/12/24 13:46:00 787] {统计}GameServer: 处理:32/5484 传输:0/329 角色:31/5484
[2023/12/24 13:50:59 627] 在线数: 1 (0/1)
[2023/12/24 13:51:00 810] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 13:51:16 515] [连接] LS选服添加会话:admin1/37
[2023/12/24 13:51:22 304] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 13:52:09 223] [连接] LS请求关闭会话:admin1/37
[2023/12/24 13:52:09 293] {保存} 保存角色完成: ddmir3, TICK: 63
[2023/12/24 13:52:12 976] {保存} 保存无限仓库和租赁商店
[2023/12/24 13:52:12 976] {保存} 保存变量
[2023/12/24 13:52:12 996] {保存} 系统数据, 类型: 1
[2023/12/24 13:52:51 595] [连接] LS选服添加会话:admin1/38
[2023/12/24 13:53:54 076] [连接] LS请求关闭会话:admin1/38
[2023/12/24 13:53:54 156] {保存} 保存角色完成: ddmir3, TICK: 62
[2023/12/24 13:54:07 378] [连接] LS选服添加会话:admin1/39
[2023/12/24 13:55:00 581] [连接] LS请求关闭会话:admin1/39
[2023/12/24 13:55:00 661] {保存} 保存角色完成: ddmir3, TICK: 78
[2023/12/24 13:55:17 319] [连接] LS选服添加会话:admin1/40
[2023/12/24 13:55:21 340] [连接] LS请求关闭会话:admin1/40
[2023/12/24 13:55:21 340] [连接] LS选服添加会话:admin1/41
[2023/12/24 13:55:59 631] 在线数: 2 (1/1)
[2023/12/24 13:56:00 833] {统计}GameServer: 处理:31/5484 传输:0/329 角色:16/5484
[2023/12/24 13:56:15 129] [连接] LS请求关闭会话:admin1/41
[2023/12/24 13:56:15 210] {保存} 保存角色完成: ddmir3, TICK: 78
[2023/12/24 13:56:28 517] [连接] LS选服添加会话:admin1/42
[2023/12/24 13:57:21 672] [连接] LS请求关闭会话:admin1/42
[2023/12/24 13:57:21 742] {保存} 保存角色完成: ddmir3, TICK: 62
[2023/12/24 13:57:32 612] [连接] LS选服添加会话:admin1/43
[2023/12/24 13:59:24 624] [连接] LS请求关闭会话:admin1/43
[2023/12/24 13:59:24 714] {保存} 保存角色完成: ddmir3, TICK: 78
[2023/12/24 13:59:46 731] [连接] LS选服添加会话:admin1/44
[2023/12/24 14:00:42 981] {保存} 保存无限仓库和租赁商店
[2023/12/24 14:00:43 552] {保存} 保存变量
[2023/12/24 14:00:43 562] {保存} 系统数据, 类型: 1
[2023/12/24 14:00:59 672] 在线数: 1 (1/0)
[2023/12/24 14:01:00 873] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 14:02:05 864] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 14:02:07 920] [连接] LS请求关闭会话:admin1/44
[2023/12/24 14:04:51 451] {卡顿} ProcessMonsters, tick [359]
[2023/12/24 14:04:51 787] {卡顿} ProcessMonsters, tick [172]
[2023/12/24 14:05:59 675] 在线数: 0 (0/0)
[2023/12/24 14:06:00 897] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 14:09:12 979] {保存} 保存无限仓库和租赁商店
[2023/12/24 14:09:12 979] {保存} 保存变量
[2023/12/24 14:09:12 999] {保存} 系统数据, 类型: 1
[2023/12/24 14:10:59 706] 在线数: 0 (0/0)
[2023/12/24 14:11:00 928] {统计}GameServer: 处理:31/5484 传输:0/329 角色:16/5484
[2023/12/24 14:14:08 680] {卡顿} ProcessMonsters, tick [47]
[2023/12/24 14:15:59 737] 在线数: 0 (0/0)
[2023/12/24 14:16:00 960] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 14:16:51 552] [连接] LS选服添加会话:admin1/45
[2023/12/24 14:17:13 012] {保存} 保存无限仓库和租赁商店
[2023/12/24 14:17:13 555] {保存} 保存变量
[2023/12/24 14:17:13 565] {保存} 系统数据, 类型: 1
[2023/12/24 14:18:35 900] [连接] LS请求关闭会话:admin1/45
[2023/12/24 14:18:36 040] {保存} 保存角色完成: ddmir4, TICK: 125
[2023/12/24 14:18:46 847] [连接] LS选服添加会话:admin1/46
[2023/12/24 14:20:22 719] [连接] LS请求关闭会话:admin1/46
[2023/12/24 14:20:22 809] {保存} 保存角色完成: ddmir4, TICK: 79
[2023/12/24 14:20:59 767] 在线数: 0 (0/0)
[2023/12/24 14:21:00 987] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 14:21:07 677] [连接] LS选服添加会话:admin1/47
[2023/12/24 14:21:37 310] [连接] LS请求关闭会话:admin1/47
[2023/12/24 14:21:37 410] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 14:21:52 734] [连接] LS选服添加会话:admin1/48
[2023/12/24 14:25:13 020] {保存} 保存无限仓库和租赁商店
[2023/12/24 14:25:13 020] {保存} 保存变量
[2023/12/24 14:25:13 040] {保存} 系统数据, 类型: 1
[2023/12/24 14:25:25 050] [连接] LS请求关闭会话:admin1/48
[2023/12/24 14:25:25 121] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 14:25:37 110] [连接] LS选服添加会话:admin1/49
[2023/12/24 14:25:41 140] [连接] LS请求关闭会话:admin1/49
[2023/12/24 14:25:41 140] [连接] LS选服添加会话:admin1/50
[2023/12/24 14:25:59 787] 在线数: 1 (1/0)
[2023/12/24 14:26:01 019] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 14:26:57 769] [连接] LS请求关闭会话:admin1/50
[2023/12/24 14:26:57 870] {保存} 保存角色完成: ddmir4, TICK: 109
[2023/12/24 14:27:10 472] [连接] LS选服添加会话:admin1/51
[2023/12/24 14:27:58 258] [连接] LS请求关闭会话:admin1/51
[2023/12/24 14:27:58 328] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 14:28:09 710] [连接] LS选服添加会话:admin1/52
[2023/12/24 14:30:59 808] 在线数: 1 (1/0)
[2023/12/24 14:31:01 055] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 14:32:32 391] [连接] LS请求关闭会话:admin1/52
[2023/12/24 14:32:32 471] {保存} 保存角色完成: ddmir4, TICK: 110
[2023/12/24 14:33:13 043] {保存} 保存无限仓库和租赁商店
[2023/12/24 14:33:13 536] {保存} 保存变量
[2023/12/24 14:33:13 546] {保存} 系统数据, 类型: 1
[2023/12/24 14:33:19 472] [连接] LS选服添加会话:admin1/53
[2023/12/24 14:35:59 829] 在线数: 1 (1/0)
[2023/12/24 14:36:01 083] {统计}GameServer: 处理:16/5484 传输:0/329 角色:16/5484
[2023/12/24 14:36:53 489] {卡顿} SearchViewRange, tick [94]
[2023/12/24 14:36:55 110] {卡顿} ProcessMonsters, tick [93]
[2023/12/24 14:37:11 925] 游戏网关[0]R(127.0.0.1:60726)=>L(127.0.0.1:5000)已关闭
[2023/12/24 14:37:11 965] [连接] LS请求关闭会话:admin1/53
[2023/12/24 14:37:12 115] {保存} 保存角色完成: ddmir4, TICK: 125
[2023/12/24 14:37:12 245] 登录服务器(127.0.0.1:5600)断开连接...
[2023/12/24 14:37:12 725] {退出} 收到GameCenter的关闭消息
[2023/12/24 14:37:12 725] 游戏网关端口(127.0.0.1:5000)已关闭...
